day,month,year,hour,ct,wd,ws,hc,ccp,cco,p,temp,dpTemp,vis,pw,relh
1,1,2023,0,,360.0,5.14444,2133.6,3.0,3.0,1009.6584284462122,25.0,21.999999999999996,,0.0,83.44
1,1,2023,1,,360.0,4.115552,3048.0,6.0,6.0,1009.6548348541656,25.0,21.999999999999996,,0.0,83.44
1,1,2023,2,,360.0,4.115552,3048.0,6.0,6.0,1009.6548348541656,25.0,21.999999999999996,,0.0,83.44
1,1,2023,3,,350.0,4.629996,3048.0,6.0,6.0,1009.6548348541656,25.0,21.999999999999996,,0.0,83.44
1,1,2023,4,,340.0,5.14444,1219.2,6.0,6.0,1009.6584284462122,25.0,21.999999999999996,,0.0,83.44
1,1,2023,5,,330.0,2.57222,1402.0800000000002,6.0,6.0,1009.6584284462122,25.0,23.000000000000004,,0.0,88.67
1,1,2023,6,,330.0,3.601108,1524.0,3.0,3.0,1009.6620220486152,24.0,23.000000000000004,,0.0,94.14
1,1,2023,7,,320.0,3.601108,,,,1009.6620220486152,24.0,23.000000000000004,,0.0,94.14
1,1,2023,8,,320.0,3.086664,518.1600000000001,1.0,1.0,1009.6620220486152,24.0,23.000000000000004,,0.0,94.14
1,1,2023,9,,340.0,2.57222,518.1600000000001,1.0,1.0,1009.6584284462122,24.0,23.000000000000004,,0.0,94.14
1,1,2023,10,,10.0,3.601108,518.1600000000001,1.0,1.0,1009.6584284462122,25.0,23.000000000000004,,0.0,88.67
1,1,2023,11,,10.0,3.601108,609.6,6.0,6.0,1009.6548348541656,25.999999999999996,21.999999999999996,,0.0,78.62
1,1,2023,12,,350.0,4.115552,3048.0,6.0,6.0,1009.6548348541656,26.999999999999996,21.999999999999996,,0.0,74.11
1,1,2023,13,,350.0,4.115552,762.0,3.0,3.0,1009.6548348541656,28.000000000000004,21.999999999999996,,0.0,69.9
1,1,2023,14,,360.0,4.115552,914.4000000000001,3.0,3.0,1009.6548348541656,28.000000000000004,20.999999999999996,,0.0,65.74
1,1,2023,15,,350.0,5.14444,914.4000000000001,1.0,1.0,1009.6584284462122,30.0,21.999999999999996,,0.0,62.25
1,1,2023,16,,50.0,5.6588840000000005,914.4000000000001,1.0,1.0,1009.6584284462122,30.0,23.000000000000004,,0.0,66.15
1,1,2023,17,,60.0,6.173328,1066.8,1.0,1.0,1009.6620220486152,29.0,21.999999999999996,,0.0,65.95
1,1,2023,18,,40.0,4.115552,1219.2,3.0,1.0,1009.6620220486152,29.0,23.000000000000004,,0.0,70.08
1,1,2023,19,,70.0,5.14444,1066.8,3.0,3.0,1009.6656156613755,29.0,23.000000000000004,,0.0,70.08
1,1,2023,20,,80.0,5.6588840000000005,914.4000000000001,3.0,3.0,1009.6656156613755,26.999999999999996,23.000000000000004,,0.0,78.76
1,1,2023,21,,70.0,4.629996,1219.2,3.0,3.0,1009.6656156613755,26.999999999999996,21.999999999999996,,0.0,74.11
1,1,2023,22,,60.0,4.115552,1371.6000000000001,3.0,3.0,1009.6620220486152,25.999999999999996,23.000000000000004,,0.0,83.55
1,1,2023,23,,10.0,2.57222,1219.2,6.0,6.0,1009.6620220486152,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,0,,30.0,3.086664,1219.2,6.0,6.0,1009.6620220486152,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,1,,20.0,3.086664,914.4000000000001,6.0,6.0,1009.6584284462122,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,2,,20.0,4.115552,518.1600000000001,6.0,6.0,1009.6584284462122,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,3,,360.0,4.115552,457.20000000000005,6.0,6.0,1009.6584284462122,25.999999999999996,24.0,,0.0,88.75
2,1,2023,4,,360.0,4.629996,457.20000000000005,6.0,6.0,1009.6620220486152,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,5,,10.0,5.14444,609.6,6.0,6.0,1009.6656156613755,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,6,,360.0,4.629996,609.6,6.0,6.0,1009.6692092844927,25.0,24.0,,0.0,94.19
2,1,2023,7,,250.0,5.14444,609.6,6.0,6.0,1009.6692092844927,25.0,23.000000000000004,,0.0,88.67
2,1,2023,8,,330.0,3.601108,457.20000000000005,6.0,6.0,1009.6692092844927,25.0,24.0,,0.0,94.19
2,1,2023,9,,330.0,4.629996,457.20000000000005,3.0,3.0,1009.6692092844927,25.0,24.0,,0.0,94.19
2,1,2023,10,,310.0,5.14444,609.6,3.0,3.0,1009.6656156613755,25.0,24.0,,0.0,94.19
2,1,2023,11,,340.0,6.173328,609.6,1.0,1.0,1009.6656156613755,26.999999999999996,23.000000000000004,,0.0,78.76
2,1,2023,12,,350.0,6.687772,914.4000000000001,3.0,3.0,1009.6692092844927,26.999999999999996,23.000000000000004,,0.0,78.76
2,1,2023,13,,350.0,6.687772,914.4000000000001,3.0,3.0,1009.6716050389915,28.000000000000004,21.999999999999996,,0.0,69.9
2,1,2023,14,,360.0,6.687772,914.4000000000001,1.0,1.0,1009.6716050389915,29.0,23.000000000000004,,0.0,70.08
2,1,2023,15,,360.0,6.687772,914.4000000000001,1.0,1.0,1009.6751986793704,30.0,21.999999999999996,,0.0,62.25
2,1,2023,16,,10.0,8.231104,914.4000000000001,1.0,1.0,1009.6787923301055,29.0,23.000000000000004,,0.0,70.08
2,1,2023,17,,10.0,8.231104,914.4000000000001,1.0,1.0,1009.6823859911982,28.000000000000004,23.000000000000004,,0.0,74.28
2,1,2023,18,,20.0,8.231104,914.4000000000001,1.0,1.0,1009.685979662648,29.0,23.000000000000004,,0.0,70.08
2,1,2023,19,,360.0,7.71666,914.4000000000001,1.0,1.0,1009.685979662648,29.0,23.000000000000004,,0.0,70.08
2,1,2023,20,,20.0,7.71666,914.4000000000001,1.0,1.0,1009.6895733444549,28.000000000000004,23.000000000000004,,0.0,74.28
2,1,2023,21,,10.0,7.202216,914.4000000000001,3.0,3.0,1009.6895733444549,28.000000000000004,23.000000000000004,,0.0,74.28
2,1,2023,22,,10.0,4.115552,914.4000000000001,3.0,3.0,1009.685979662648,25.999999999999996,23.000000000000004,,0.0,83.55
2,1,2023,23,,360.0,6.687772,914.4000000000001,3.0,3.0,1009.685979662648,25.999999999999996,23.000000000000004,,0.0,83.55
3,1,2023,0,,360.0,7.202216,609.6,6.0,6.0,1009.6823859911982,25.999999999999996,23.000000000000004,,0.0,83.55
3,1,2023,1,,360.0,6.687772,609.6,6.0,6.0,1009.6823859911982,25.999999999999996,24.0,,0.0,88.75
3,1,2023,2,,360.0,6.173328,822.96,6.0,6.0,1009.6823859911982,25.999999999999996,24.0,,0.0,88.75
3,1,2023,3,,350.0,5.6588840000000005,853.44,6.0,6.0,1009.685979662648,25.999999999999996,24.0,,0.0,88.75
3,1,2023,4,,340.0,5.6588840000000005,914.4000000000001,6.0,6.0,1009.685979662648,25.999999999999996,24.0,,0.0,88.75
3,1,2023,5,,340.0,5.6588840000000005,853.44,6.0,6.0,1009.6895733444549,25.999999999999996,24.0,,0.0,88.75
3,1,2023,6,,340.0,4.629996,914.4000000000001,3.0,3.0,1009.6931670366189,25.999999999999996,24.0,,0.0,88.75
3,1,2023,7,,340.0,4.115552,609.6,1.0,1.0,1009.6931670366189,25.999999999999996,23.000000000000004,,0.0,83.55
3,1,2023,8,,320.0,4.115552,609.6,1.0,1.0,1009.6931670366189,25.999999999999996,23.000000000000004,,0.0,83.55
3,1,2023,9,,320.0,3.086664,609.6,1.0,1.0,1009.6895733444549,25.999999999999996,24.0,,0.0,88.75
3,1,2023,10,,360.0,3.601108,609.6,1.0,1.0,1009.685979662648,25.999999999999996,24.0,,0.0,88.75
3,1,2023,11,,300.0,1.543332,609.6,1.0,1.0,1009.685979662648,26.999999999999996,24.0,,0.0,83.66
3,1,2023,12,,200.0,1.543332,609.6,1.0,1.0,1009.6823859911982,26.999999999999996,24.0,,0.0,83.66
3,1,2023,13,,150.0,5.6588840000000005,609.6,3.0,3.0,1009.6823859911982,29.0,23.000000000000004,,0.0,70.08
3,1,2023,14,,140.0,8.231104,609.6,3.0,3.0,1009.6823859911982,28.000000000000004,23.000000000000004,,0.0,74.28
3,1,2023,15,,190.0,7.71666,609.6,3.0,3.0,1009.6823859911982,25.999999999999996,21.999999999999996,,0.0,78.62
3,1,2023,16,,110.0,4.629996,914.4000000000001,6.0,6.0,1009.6823859911982,25.0,23.000000000000004,,0.0,88.67
3,1,2023,17,,140.0,7.202216,609.6,6.0,6.0,1009.6823859911982,25.999999999999996,20.0,,0.0,69.52
3,1,2023,18,,150.0,8.231104,1066.8,3.0,3.0,1009.685979662648,25.999999999999996,15.999999999999998,,0.0,54.05
3,1,2023,19,,140.0,7.71666,1219.2,6.0,6.0,1009.685979662648,25.0,18.000000000000004,,0.0,65.12
3,1,2023,20,,150.0,7.71666,1219.2,3.0,3.0,1009.685979662648,25.0,17.0,,0.0,61.13
3,1,2023,21,,160.0,4.629996,914.4000000000001,6.0,6.0,1009.6787923301055,24.0,19.0,,0.0,73.61
3,1,2023,22,,150.0,4.629996,914.4000000000001,6.0,6.0,1009.6787923301055,23.000000000000004,20.0,,0.0,83.21
3,1,2023,23,,180.0,4.629996,914.4000000000001,6.0,6.0,1009.6751986793704,23.000000000000004,20.999999999999996,,0.0,88.51
4,1,2023,0,,180.0,4.115552,3048.0,6.0,6.0,1009.6716050389915,21.999999999999996,20.999999999999996,,0.0,94.06
4,1,2023,1,,190.0,4.629996,3048.0,6.0,6.0,1009.6692092844927,21.999999999999996,20.999999999999996,,0.0,94.06
4,1,2023,2,,190.0,5.6588840000000005,3048.0,6.0,6.0,1009.6716050389915,23.000000000000004,20.0,,0.0,83.21
4,1,2023,3,,180.0,4.115552,3048.0,6.0,6.0,1009.6751986793704,23.000000000000004,19.0,,0.0,78.19
4,1,2023,4,,190.0,4.115552,3048.0,6.0,6.0,1009.6751986793704,23.000000000000004,19.0,,0.0,78.19
4,1,2023,5,,190.0,4.629996,3048.0,6.0,6.0,1009.6787923301055,23.000000000000004,18.000000000000004,,0.0,73.44
4,1,2023,6,,200.0,4.115552,3048.0,6.0,6.0,1009.6787923301055,21.999999999999996,18.000000000000004,,0.0,78.04
4,1,2023,7,,210.0,4.115552,3048.0,3.0,3.0,1009.6787923301055,21.999999999999996,18.000000000000004,,0.0,78.04
4,1,2023,8,,160.0,3.086664,3048.0,3.0,3.0,1009.6787923301055,23.000000000000004,15.999999999999998,,0.0,64.69
4,1,2023,9,,130.0,2.57222,3048.0,3.0,3.0,1009.6751986793704,23.000000000000004,15.999999999999998,,0.0,64.69
4,1,2023,10,,200.0,2.057776,,,,1009.6716050389915,21.999999999999996,17.0,,0.0,73.27
4,1,2023,11,,230.0,3.086664,1066.8,1.0,1.0,1009.6716050389915,21.999999999999996,18.000000000000004,,0.0,78.04
4,1,2023,12,,190.0,4.115552,3048.0,6.0,6.0,1009.6692092844927,21.999999999999996,17.0,,0.0,73.27
4,1,2023,13,,200.0,5.14444,3048.0,6.0,6.0,1009.6692092844927,23.000000000000004,17.0,,0.0,68.94
4,1,2023,14,,210.0,6.173328,3048.0,6.0,6.0,1009.6692092844927,21.999999999999996,17.0,,0.0,73.27
4,1,2023,15,,200.0,3.601108,1828.8000000000002,8.0,8.0,1009.6692092844927,20.999999999999996,18.000000000000004,,0.0,82.98
4,1,2023,16,,180.0,2.57222,3048.0,6.0,6.0,1009.6692092844927,23.000000000000004,17.0,,0.0,68.94
4,1,2023,17,,170.0,2.57222,1097.28,8.0,8.0,1009.6692092844927,23.000000000000004,18.000000000000004,,0.0,73.44
4,1,2023,18,,170.0,2.057776,2743.2000000000003,6.0,6.0,1009.6692092844927,23.000000000000004,17.0,,0.0,68.94
4,1,2023,19,,,0.514444,2743.2000000000003,6.0,6.0,1009.6716050389915,23.000000000000004,17.0,,0.0,68.94
4,1,2023,20,,230.0,1.543332,2438.4,6.0,6.0,1009.6716050389915,23.000000000000004,17.0,,0.0,68.94
4,1,2023,21,,,0.514444,2438.4,8.0,8.0,1009.6692092844927,23.000000000000004,18.000000000000004,,0.0,73.44
4,1,2023,22,,200.0,1.543332,2133.6,6.0,6.0,1009.6692092844927,21.999999999999996,19.0,,0.0,83.09
4,1,2023,23,,220.0,1.543332,2133.6,3.0,3.0,1009.6656156613755,21.999999999999996,19.0,,0.0,83.09
5,1,2023,0,,220.0,1.543332,2133.6,3.0,3.0,1009.6656156613755,21.999999999999996,19.0,,0.0,83.09
5,1,2023,1,,200.0,3.601108,1524.0,6.0,6.0,1009.6620220486152,21.999999999999996,19.0,,0.0,83.09
5,1,2023,2,,200.0,3.601108,1219.2,3.0,3.0,1009.6620220486152,21.999999999999996,20.0,,0.0,88.43
5,1,2023,3,,200.0,4.115552,762.0,1.0,1.0,1009.6620220486152,20.999999999999996,20.0,,0.0,94.01
5,1,2023,4,,220.0,3.086664,762.0,1.0,1.0,1009.6620220486152,20.999999999999996,19.0,,0.0,88.34
5,1,2023,5,,210.0,3.086664,762.0,1.0,1.0,1009.6656156613755,20.999999999999996,19.0,,0.0,88.34
5,1,2023,6,,210.0,3.601108,,,,1009.6656156613755,20.999999999999996,19.0,,0.0,88.34
5,1,2023,7,,220.0,2.57222,,,,1009.6656156613755,20.0,18.000000000000004,,0.0,88.26
5,1,2023,8,,250.0,1.543332,,,,1009.6620220486152,19.0,18.000000000000004,,0.0,93.92
5,1,2023,9,,260.0,3.086664,,,,1009.6620220486152,19.0,18.000000000000004,,0.0,93.92
5,1,2023,10,,270.0,2.057776,,,,1009.6584284462122,20.999999999999996,18.000000000000004,,0.0,82.98
5,1,2023,11,,240.0,3.086664,,,,1009.6584284462122,23.000000000000004,18.000000000000004,,0.0,73.44
5,1,2023,12,,250.0,3.601108,,,,1009.6584284462122,24.0,19.0,,0.0,73.61
5,1,2023,13,,130.0,4.115552,762.0,3.0,3.0,1009.6548348541656,25.0,17.0,,0.0,61.13
5,1,2023,14,,140.0,4.115552,914.4000000000001,1.0,1.0,1009.6548348541656,25.999999999999996,19.0,,0.0,65.33
5,1,2023,15,,130.0,4.629996,914.4000000000001,1.0,1.0,1009.6548348541656,26.999999999999996,18.000000000000004,,0.0,57.84
5,1,2023,16,,120.0,5.6588840000000005,762.0,1.0,1.0,1009.6548348541656,26.999999999999996,17.0,,0.0,54.3
5,1,2023,17,,120.0,6.687772,914.4000000000001,1.0,1.0,1009.6548348541656,25.999999999999996,17.0,,0.0,57.6
5,1,2023,18,,120.0,7.202216,914.4000000000001,1.0,1.0,1009.6548348541656,26.999999999999996,19.0,,0.0,61.58
5,1,2023,19,,120.0,7.202216,914.4000000000001,1.0,1.0,1009.6548348541656,25.999999999999996,19.0,,0.0,65.33
5,1,2023,20,,130.0,6.687772,914.4000000000001,1.0,1.0,1009.6548348541656,25.0,19.0,,0.0,69.33
5,1,2023,21,,120.0,6.173328,914.4000000000001,1.0,1.0,1009.6548348541656,25.0,18.000000000000004,,0.0,65.12
5,1,2023,22,,130.0,4.115552,822.96,1.0,1.0,1009.6548348541656,24.0,18.000000000000004,,0.0,69.14
5,1,2023,23,,150.0,3.086664,822.96,1.0,1.0,1009.6512412724759,23.000000000000004,19.0,,0.0,78.19
6,1,2023,0,,160.0,2.57222,822.96,1.0,1.0,1009.6512412724759,23.000000000000004,18.000000000000004,,0.0,73.44
6,1,2023,1,,190.0,2.057776,914.4000000000001,3.0,3.0,1009.647647701143,20.999999999999996,19.0,,0.0,88.34
6,1,2023,2,,210.0,2.57222,914.4000000000001,1.0,1.0,1009.6440541401669,20.999999999999996,20.0,,0.0,94.01
6,1,2023,3,,200.0,1.543332,914.4000000000001,1.0,1.0,1009.647647701143,20.999999999999996,20.0,,0.0,94.01
6,1,2023,4,,280.0,2.057776,1066.8,1.0,1.0,1009.647647701143,20.0,19.0,,0.0,93.97
6,1,2023,5,,270.0,2.057776,,,,1009.647647701143,20.0,18.000000000000004,,0.0,88.26
6,1,2023,6,,270.0,2.057776,,,,1009.6512412724759,20.0,19.0,,0.0,93.97
6,1,2023,7,,250.0,1.543332,,,,1009.6512412724759,19.0,19.0,,0.0,100.0
6,1,2023,8,,260.0,2.57222,,,,1009.647647701143,19.0,19.0,,0.0,100.0
6,1,2023,9,,270.0,1.543332,,,,1009.647647701143,19.0,19.0,,0.0,100.0
6,1,2023,10,,270.0,2.057776,609.6,1.0,1.0,1009.647647701143,20.999999999999996,18.000000000000004,,0.0,82.98
6,1,2023,11,,260.0,2.057776,2011.68,3.0,3.0,1009.6440541401669,21.999999999999996,19.0,,0.0,83.09
6,1,2023,12,,190.0,4.629996,1219.2,3.0,3.0,1009.6404605895476,25.0,18.000000000000004,,0.0,65.12
6,1,2023,13,,140.0,6.687772,1219.2,6.0,6.0,1009.6404605895476,25.0,19.0,,0.0,69.33
6,1,2023,14,,130.0,6.687772,792.48,6.0,6.0,1009.6404605895476,25.999999999999996,20.0,,0.0,69.52
6,1,2023,15,,130.0,7.202216,914.4000000000001,3.0,3.0,1009.6404605895476,25.999999999999996,19.0,,0.0,65.33
6,1,2023,16,,130.0,7.71666,1219.2,3.0,3.0,1009.6404605895476,25.999999999999996,18.000000000000004,,0.0,61.36
6,1,2023,17,,130.0,7.71666,1097.28,3.0,3.0,1009.6404605895476,25.999999999999996,17.0,,0.0,57.6
6,1,2023,18,,140.0,6.173328,1219.2,3.0,3.0,1009.6404605895476,26.999999999999996,18.000000000000004,,0.0,57.84
6,1,2023,19,,130.0,8.231104,1066.8,3.0,3.0,1009.6404605895476,25.0,18.000000000000004,,0.0,65.12
6,1,2023,20,,140.0,7.71666,1066.8,3.0,3.0,1009.6404605895476,25.999999999999996,17.0,,0.0,57.6
6,1,2023,21,,130.0,7.71666,1066.8,3.0,3.0,1009.6404605895476,25.0,17.0,,0.0,61.13
6,1,2023,22,,140.0,6.173328,1066.8,3.0,3.0,1009.6368670492849,24.0,17.0,,0.0,64.91
6,1,2023,23,,140.0,4.115552,1066.8,1.0,1.0,1009.6368670492849,23.000000000000004,17.0,,0.0,68.94
7,1,2023,0,,140.0,2.57222,914.4000000000001,3.0,3.0,1009.6332735193796,23.000000000000004,17.0,,0.0,68.94
7,1,2023,1,,130.0,4.629996,1005.84,3.0,3.0,1009.6296799998304,21.999999999999996,18.000000000000004,,0.0,78.04
7,1,2023,2,,140.0,4.115552,,,,1009.6332735193796,23.000000000000004,18.000000000000004,,0.0,73.44
7,1,2023,3,,140.0,2.57222,,,,1009.6332735193796,21.999999999999996,18.000000000000004,,0.0,78.04
7,1,2023,4,,160.0,3.086664,914.4000000000001,1.0,1.0,1009.6368670492849,21.999999999999996,17.0,,0.0,73.27
7,1,2023,5,,140.0,2.057776,914.4000000000001,1.0,1.0,1009.6368670492849,21.999999999999996,17.0,,0.0,73.27
7,1,2023,6,,220.0,1.028888,914.4000000000001,1.0,1.0,1009.6404605895476,19.0,18.000000000000004,,0.0,93.92
7,1,2023,7,,210.0,2.057776,914.4000000000001,1.0,1.0,1009.6404605895476,19.0,18.000000000000004,,0.0,93.92
7,1,2023,8,,210.0,1.543332,1463.04,3.0,3.0,1009.6404605895476,19.0,18.000000000000004,,0.0,93.92
7,1,2023,9,,220.0,2.057776,914.4000000000001,1.0,1.0,1009.6368670492849,20.0,18.000000000000004,,0.0,88.26
7,1,2023,10,,176.66666666666666,2.400738666666667,1524.0,6.0,6.0,1009.6344713615306,20.999999999999996,20.0,,0.0,94.01
7,1,2023,11,,140.0,4.115552,457.20000000000005,8.0,8.0,1009.6296799998304,20.0,20.0,,0.0,100.0
7,1,2023,12,,196.66666666666666,4.2870333333333335,1930.4,6.666666666666667,6.0,1009.6296799998304,21.33333333333333,20.999999999999996,,0.0,98.02
7,1,2023,13,,200.0,3.601108,2133.6,8.0,6.0,1009.6296799998304,20.999999999999996,20.999999999999996,,0.0,100.0
7,1,2023,14,,210.0,3.086664,2133.6,6.0,6.0,1009.6296799998304,23.000000000000004,21.999999999999996,,0.0,94.1
7,1,2023,15,,150.0,4.629996,914.4000000000001,6.0,6.0,1009.6296799998304,25.0,20.999999999999996,,0.0,78.48
7,1,2023,16,,130.0,7.71666,914.4000000000001,6.0,6.0,1009.6332735193796,25.999999999999996,20.0,,0.0,69.52
7,1,2023,17,,120.0,7.202216,914.4000000000001,6.0,6.0,1009.6332735193796,25.999999999999996,19.0,,0.0,65.33
7,1,2023,18,,120.0,6.687772,914.4000000000001,3.0,3.0,1009.6368670492849,25.999999999999996,19.0,,0.0,65.33
7,1,2023,19,,120.0,7.202216,1066.8,3.0,3.0,1009.6368670492849,25.999999999999996,19.0,,0.0,65.33
7,1,2023,20,,140.0,6.173328,914.4000000000001,3.0,3.0,1009.6368670492849,25.0,18.000000000000004,,0.0,65.12
7,1,2023,21,,130.0,5.6588840000000005,853.44,3.0,3.0,1009.6368670492849,25.0,18.000000000000004,,0.0,65.12
7,1,2023,22,,130.0,4.629996,853.44,3.0,3.0,1009.6368670492849,23.000000000000004,18.000000000000004,,0.0,73.44
7,1,2023,23,,140.0,3.086664,762.0,3.0,3.0,1009.6368670492849,23.000000000000004,18.000000000000004,,0.0,73.44
8,1,2023,0,,140.0,2.57222,762.0,1.0,1.0,1009.6368670492849,21.999999999999996,18.000000000000004,,0.0,78.04
8,1,2023,1,,170.0,2.057776,762.0,1.0,1.0,1009.6332735193796,21.999999999999996,18.000000000000004,,0.0,78.04
8,1,2023,2,,170.0,2.057776,762.0,1.0,1.0,1009.6332735193796,20.999999999999996,18.000000000000004,,0.0,82.98
8,1,2023,3,,170.0,2.057776,762.0,1.0,1.0,1009.6368670492849,21.999999999999996,19.0,,0.0,83.09
8,1,2023,4,,180.0,1.543332,762.0,1.0,1.0,1009.6368670492849,20.999999999999996,18.000000000000004,,0.0,82.98
8,1,2023,5,,230.0,2.57222,762.0,1.0,1.0,1009.6404605895476,20.0,19.0,,0.0,93.97
8,1,2023,6,,360.0,1.028888,762.0,1.0,1.0,1009.6404605895476,20.0,20.0,,0.0,100.0
8,1,2023,7,,270.0,2.057776,762.0,1.0,1.0,1009.6440541401669,20.0,19.0,,0.0,93.97
8,1,2023,8,,260.0,2.57222,762.0,1.0,1.0,1009.6440541401669,20.0,19.0,,0.0,93.97
8,1,2023,9,,280.0,1.543332,762.0,3.0,3.0,1009.6404605895476,20.0,20.0,,0.0,100.0
8,1,2023,10,,250.0,1.543332,762.0,3.0,3.0,1009.6404605895476,21.999999999999996,19.0,,0.0,83.09
8,1,2023,11,,230.0,3.601108,762.0,3.0,3.0,1009.6368670492849,23.000000000000004,19.0,,0.0,78.19
8,1,2023,12,,200.0,3.086664,762.0,3.0,3.0,1009.6368670492849,23.000000000000004,19.0,,0.0,78.19
8,1,2023,13,,130.0,4.629996,762.0,3.0,3.0,1009.6368670492849,25.999999999999996,19.0,,0.0,65.33
8,1,2023,14,,130.0,4.629996,762.0,3.0,3.0,1009.6368670492849,25.999999999999996,18.000000000000004,,0.0,61.36
8,1,2023,15,,100.0,5.6588840000000005,762.0,6.0,6.0,1009.6368670492849,25.999999999999996,18.000000000000004,,0.0,61.36
8,1,2023,16,,110.0,6.687772,762.0,6.0,6.0,1009.6404605895476,26.999999999999996,20.999999999999996,,0.0,69.71
8,1,2023,17,,90.0,5.6588840000000005,762.0,6.0,6.0,1009.6404605895476,25.0,19.0,,0.0,69.33
8,1,2023,18,,90.0,5.6588840000000005,2133.6,6.0,3.0,1009.6440541401669,25.0,18.000000000000004,,0.0,65.12
8,1,2023,19,,110.0,5.6588840000000005,2438.4,6.0,6.0,1009.6440541401669,25.0,18.000000000000004,,0.0,65.12
8,1,2023,20,,130.0,5.14444,2438.4,6.0,6.0,1009.6440541401669,25.0,18.000000000000004,,0.0,65.12
8,1,2023,21,,120.0,4.115552,2133.6,6.0,3.0,1009.647647701143,24.0,19.0,,0.0,73.61
8,1,2023,22,,130.0,3.086664,1524.0,6.0,3.0,1009.647647701143,24.0,20.0,,0.0,78.34
8,1,2023,23,,120.0,2.57222,1524.0,6.0,3.0,1009.6440541401669,23.000000000000004,20.0,,0.0,83.21
9,1,2023,0,,100.0,3.601108,1524.0,6.0,1.0,1009.6440541401669,23.000000000000004,18.000000000000004,,0.0,73.44
9,1,2023,1,,150.0,2.057776,1524.0,6.0,1.0,1009.6440541401669,23.000000000000004,18.000000000000004,,0.0,73.44
9,1,2023,2,,170.0,0.514444,1524.0,6.0,1.0,1009.6440541401669,21.999999999999996,19.0,,0.0,83.09
9,1,2023,3,,230.0,0.514444,1524.0,6.0,1.0,1009.6440541401669,21.999999999999996,20.0,,0.0,88.43
9,1,2023,4,,220.0,0.514444,1524.0,6.0,1.0,1009.647647701143,20.0,19.0,,0.0,93.97
9,1,2023,5,,270.0,1.028888,1524.0,6.0,1.0,1009.647647701143,20.0,20.0,,0.0,100.0
9,1,2023,6,,260.0,2.57222,1524.0,6.0,1.0,1009.6512412724759,20.999999999999996,20.0,,0.0,94.01
9,1,2023,7,,260.0,2.057776,1524.0,6.0,1.0,1009.6512412724759,20.0,20.0,,0.0,100.0
9,1,2023,8,,260.0,2.57222,,,,1009.6512412724759,20.0,19.0,,0.0,93.97
9,1,2023,9,,280.0,1.028888,,,,1009.6512412724759,20.0,19.0,,0.0,93.97
9,1,2023,10,,290.0,2.57222,,,,1009.6512412724759,21.999999999999996,19.0,,0.0,83.09
9,1,2023,11,,290.0,2.057776,762.0,1.0,1.0,1009.647647701143,23.000000000000004,19.0,,0.0,78.19
9,1,2023,12,,280.0,2.57222,762.0,1.0,1.0,1009.647647701143,25.0,18.000000000000004,,0.0,65.12
9,1,2023,13,,280.0,2.57222,914.4000000000001,3.0,3.0,1009.647647701143,25.999999999999996,17.0,,0.0,57.6
9,1,2023,14,,300.0,2.57222,1066.8,3.0,3.0,1009.647647701143,25.999999999999996,17.0,,0.0,57.6
9,1,2023,15,,90.0,3.086664,1066.8,3.0,3.0,1009.6512412724759,26.999999999999996,17.0,,0.0,54.3
9,1,2023,16,,80.0,6.173328,1066.8,1.0,1.0,1009.6512412724759,26.999999999999996,18.000000000000004,,0.0,57.84
9,1,2023,17,,100.0,6.173328,1066.8,1.0,1.0,1009.6548348541656,26.999999999999996,18.000000000000004,,0.0,57.84
9,1,2023,18,,100.0,5.6588840000000005,1066.8,1.0,1.0,1009.6548348541656,25.999999999999996,18.000000000000004,,0.0,61.36
9,1,2023,19,,80.0,5.6588840000000005,1066.8,1.0,1.0,1009.6584284462122,26.999999999999996,19.0,,0.0,61.58
9,1,2023,20,,100.0,4.629996,1066.8,3.0,3.0,1009.6584284462122,25.999999999999996,19.0,,0.0,65.33
9,1,2023,21,,80.0,4.115552,1066.8,3.0,3.0,1009.6584284462122,25.0,18.000000000000004,,0.0,65.12
9,1,2023,22,,120.0,3.601108,1219.2,3.0,3.0,1009.6548348541656,24.0,18.000000000000004,,0.0,69.14
9,1,2023,23,,90.0,2.057776,1066.8,3.0,3.0,1009.6548348541656,23.000000000000004,18.000000000000004,,0.0,73.44
10,1,2023,0,,,1.028888,914.4000000000001,3.0,3.0,1009.6512412724759,23.000000000000004,18.000000000000004,,0.0,73.44
10,1,2023,1,,30.0,1.028888,914.4000000000001,1.0,1.0,1009.6512412724759,23.000000000000004,18.000000000000004,,0.0,73.44
10,1,2023,2,,30.0,1.543332,914.4000000000001,1.0,1.0,1009.6512412724759,23.000000000000004,19.0,,0.0,78.19
10,1,2023,3,,0.0,0.0,762.0,1.0,1.0,1009.6548348541656,20.999999999999996,19.0,,0.0,88.34
10,1,2023,4,,0.0,0.0,762.0,3.0,3.0,1009.6548348541656,20.999999999999996,20.0,,0.0,94.01
10,1,2023,5,,280.0,1.543332,1219.2,3.0,3.0,1009.6584284462122,21.999999999999996,20.0,,0.0,88.43
