,index,Data,EstacaoCodigo,Vazao,NivelConsistencia
6718,24069,1958-05-24,86510000,83.8689,2
6719,24070,1958-05-25,86510000,83.8689,2
6720,24071,1958-05-26,86510000,82.3074,2
6721,24072,1958-05-27,86510000,77.6947,2
6722,24073,1958-05-28,86510000,88.6244,2
6723,24074,1958-05-29,86510000,172.1241,2
6724,24075,1958-05-30,86510000,478.792,2
6725,24076,1958-05-31,86510000,308.5403,2
6726,24016,1958-06-01,86510000,222.0013,2
6727,24017,1958-06-02,86510000,182.7428,2
6728,24018,1958-06-03,86510000,153.6657,2
6729,24019,1958-06-04,86510000,132.2728,2
6730,24020,1958-06-05,86510000,122.9824,2
6731,24021,1958-06-06,86510000,172.1241,2
6732,24022,1958-06-07,86510000,341.4715,2
6733,24023,1958-06-08,86510000,601.1405,2
6734,24024,1958-06-09,86510000,461.4117,2
6735,24025,1958-06-10,86510000,452.8184,2
6736,24026,1958-06-11,86510000,848.6024,2
6737,24027,1958-06-12,86510000,3264.988,2
6738,24028,1958-06-13,86510000,2672.6248,2
6739,24029,1958-06-14,86510000,1401.1826,2
6740,24030,1958-06-15,86510000,957.7316,2
6741,24031,1958-06-16,86510000,776.4561,2
6742,24032,1958-06-17,86510000,1125.0284,2
6743,24033,1958-06-18,86510000,1112.7222,2
6744,24034,1958-06-19,86510000,815.8185,2
6745,24035,1958-06-20,86510000,669.774,2
6746,24036,1958-06-21,86510000,547.7807,2
6747,24037,1958-06-22,86510000,464.2905,2
6748,24038,1958-06-23,86510000,393.9883,2
6749,24039,1958-06-24,86510000,338.6636,2
6750,24040,1958-06-25,86510000,300.5676,2
6751,24041,1958-06-26,86510000,269.7173,2
6752,24042,1958-06-27,86510000,242.9009,2
6753,24043,1958-06-28,86510000,226.5647,2
6754,24044,1958-06-29,86510000,213.0135,2
6755,24045,1958-06-30,86510000,199.8789,2
6756,23985,1958-07-01,86510000,191.4224,2
6757,23986,1958-07-02,86510000,199.8789,2
6758,23987,1958-07-03,86510000,184.8974,2
6759,23988,1958-07-04,86510000,182.7428,2
6760,23989,1958-07-05,86510000,206.3941,2
6761,23990,1958-07-06,86510000,235.8302,2
6762,23991,1958-07-07,86510000,215.2431,2
6763,23992,1958-07-08,86510000,180.5985,2
6764,23993,1958-07-09,86510000,161.7646,2
6765,23994,1958-07-10,86510000,147.7027,2
6766,23995,1958-07-11,86510000,137.9781,2
6767,23996,1958-07-12,86510000,132.2728,2
6768,23997,1958-07-13,86510000,122.9824,2
6769,23998,1958-07-14,86510000,119.3434,2
6770,23999,1958-07-15,86510000,113.9682,2
6771,24000,1958-07-16,86510000,113.9682,2
6772,24001,1958-07-17,86510000,108.694,2
6773,24002,1958-07-18,86510000,108.694,2
6774,24003,1958-07-19,86510000,110.4408,2
6775,24004,1958-07-20,86510000,106.9585,2
6776,24005,1958-07-21,86510000,103.5215,2
6777,24006,1958-07-22,86510000,103.5215,2
6778,24007,1958-07-23,86510000,95.1295,2
6779,24008,1958-07-24,86510000,88.6244,2
6780,24009,1958-07-25,86510000,82.3074,2
6781,24010,1958-07-26,86510000,80.7579,2
6782,24011,1958-07-27,86510000,79.2203,2
6783,24012,1958-07-28,86510000,80.7579,2
6784,24013,1958-07-29,86510000,91.8536,2
6785,24014,1958-07-30,86510000,197.7303,2
6786,24015,1958-07-31,86510000,231.1743,2
6787,23954,1958-08-01,86510000,313.9132,2
6788,23955,1958-08-02,86510000,493.472,2
6789,23956,1958-08-03,86510000,758.823,2
6790,23957,1958-08-04,86510000,758.823,2
6791,23958,1958-08-05,86510000,535.5159,2
6792,23959,1958-08-06,86510000,452.8184,2
6793,23960,1958-08-07,86510000,560.1567,2
6794,23961,1958-08-08,86510000,984.8617,2
6795,23962,1958-08-09,86510000,1362.062,2
6796,23963,1958-08-10,86510000,1440.8115,2
6797,23964,1958-08-11,86510000,1052.0084,2
6798,23965,1958-08-12,86510000,724.0464,2
6799,23966,1958-08-13,86510000,547.7807,2
6800,23967,1958-08-14,86510000,481.7138,2
6801,23968,1958-08-15,86510000,419.0972,2
6802,23969,1958-08-16,86510000,333.0826,2
6803,23970,1958-08-17,86510000,295.3102,2
6804,23971,1958-08-18,86510000,235.8302,2
6805,23972,1958-08-19,86510000,226.5647,2
6806,23973,1958-08-20,86510000,217.4843,2
6807,23974,1958-08-21,86510000,217.4843,2
6808,23975,1958-08-22,86510000,213.0135,2
6809,23976,1958-08-23,86510000,210.7955,2
6810,23977,1958-08-24,86510000,204.2108,2
6811,23978,1958-08-25,86510000,195.5933,2
6812,23979,1958-08-26,86510000,204.2108,2
6813,23980,1958-08-27,86510000,254.9167,2
6814,23981,1958-08-28,86510000,547.7807,2
6815,23982,1958-08-29,86510000,1016.2388,2
6816,23983,1958-08-30,86510000,720.6048,2
6817,23984,1958-08-31,86510000,544.704,2
6818,23924,1958-09-01,86510000,397.0157,2
6819,23925,1958-09-02,86510000,327.5478,2
6820,23926,1958-09-03,86510000,290.0992,2
6821,23927,1958-09-04,86510000,254.9167,2
6822,23928,1958-09-05,86510000,245.2809,2
6823,23929,1958-09-06,86510000,364.3501,2
6824,23930,1958-09-07,86510000,896.8673,2
6825,23931,1958-09-08,86510000,1349.135,2
6826,23932,1958-09-09,86510000,885.6343,2
6827,23933,1958-09-10,86510000,919.5034,2
6828,23934,1958-09-11,86510000,1104.5482,2
6829,23935,1958-09-12,86510000,1060.0245,2
6830,23936,1958-09-13,86510000,744.8339,2
6831,23937,1958-09-14,86510000,633.4518,2
6832,23938,1958-09-15,86510000,703.4955,2
6833,23939,1958-09-16,86510000,830.3251,2
6834,23940,1958-09-17,86510000,703.4955,2
6835,23941,1958-09-18,86510000,566.3862,2
6836,23942,1958-09-19,86510000,478.792,2
6837,23943,1958-09-20,86510000,399.9126,2
6838,23944,1958-09-21,86510000,349.9643,2
6839,23945,1958-09-22,86510000,311.2209,2
6840,23946,1958-09-23,86510000,282.3693,2
6841,23947,1958-09-24,86510000,264.7375,2
6842,23948,1958-09-25,86510000,452.8184,2
6843,23949,1958-09-26,86510000,724.0464,2
6844,23950,1958-09-27,86510000,529.4254,2
6845,23951,1958-09-28,86510000,421.8672,2
6846,23952,1958-09-29,86510000,347.1218,2
6847,23953,1958-09-30,86510000,290.0992,2
6848,23893,1958-10-01,86510000,264.7375,2
6849,23894,1958-10-02,86510000,254.9167,2
6850,23895,1958-10-03,86510000,272.2246,2
6851,23896,1958-10-04,86510000,517.3283,2
6852,23897,1958-10-05,86510000,2009.4924,2
6853,23898,1958-10-06,86510000,2874.6672,2
6854,23899,1958-10-07,86510000,2127.2068,2
6855,23900,1958-10-08,86510000,1368.5468,2
6856,23901,1958-10-09,86510000,942.3653,2
6857,23902,1958-10-10,86510000,676.4651,2
6858,23903,1958-10-11,86510000,560.1567,2
6859,23904,1958-10-12,86510000,597.9468,2
6860,23905,1958-10-13,86510000,706.9042,2
6861,23906,1958-10-14,86510000,578.928,2
6862,23907,1958-10-15,86510000,478.792,2
6863,23908,1958-10-16,86510000,397.0157,2
6864,23909,1958-10-17,86510000,338.6636,2
6865,23910,1958-10-18,86510000,300.5676,2
6866,23911,1958-10-19,86510000,290.0992,2
6867,23912,1958-10-20,86510000,267.2216,2
6868,23913,1958-10-21,86510000,235.8302,2
6869,23914,1958-10-22,86510000,226.5647,2
6870,23915,1958-10-23,86510000,215.2431,2
6871,23916,1958-10-24,86510000,206.3941,2
6872,23917,1958-10-25,86510000,250.0757,2
6873,23918,1958-10-26,86510000,259.804,2
6874,23919,1958-10-27,86510000,303.2136,2
6875,23920,1958-10-28,86510000,272.2246,2
6876,23921,1958-10-29,86510000,219.737,2
6877,23922,1958-10-30,86510000,195.5933,2
6878,23923,1958-10-31,86510000,178.4644,2
6879,23863,1958-11-01,86510000,419.0972,2
6880,23864,1958-11-02,86510000,452.8184,2
6881,23865,1958-11-03,86510000,316.617,2
6882,23866,1958-11-04,86510000,240.5324,2
6883,23867,1958-11-05,86510000,206.3941,2
6884,23868,1958-11-06,86510000,182.7428,2
6885,23869,1958-11-07,86510000,170.0314,2
6886,23870,1958-11-08,86510000,163.8156,2
6887,23871,1958-11-09,86510000,159.7241,2
6888,23872,1958-11-10,86510000,153.6657,2
6889,23873,1958-11-11,86510000,159.7241,2
6890,23874,1958-11-12,86510000,228.8637,2
6891,23875,1958-11-13,86510000,245.2809,2
6892,23876,1958-11-14,86510000,213.0135,2
6893,23877,1958-11-15,86510000,202.0391,2
6894,23878,1958-11-16,86510000,233.4965,2
6895,23879,1958-11-17,86510000,663.1096,2
6896,23880,1958-11-18,86510000,904.3876,2
6897,23881,1958-11-19,86510000,523.3628,2
6898,23882,1958-11-20,86510000,430.2212,2
6899,23883,1958-11-21,86510000,563.268,2
6900,23884,1958-11-22,86510000,435.8269,2
6901,23885,1958-11-23,86510000,364.3501,2
6902,23886,1958-11-24,86510000,311.221,2
6903,23887,1958-11-25,86510000,333.0826,2
6904,23888,1958-11-26,86510000,367.262,2
6905,23889,1958-11-27,86510000,327.5479,2
6906,23890,1958-11-28,86510000,303.2136,2
6907,23891,1958-11-29,86510000,277.2738,2
6908,23892,1958-11-30,86510000,373.1203,2
6909,23832,1958-12-01,86510000,361.4499,2
6910,23833,1958-12-02,86510000,1100.4702,2
6911,23834,1958-12-03,86510000,1404.4656,2
6912,23835,1958-12-04,86510000,1259.6482,2
6913,23836,1958-12-05,86510000,1133.2628,2
6914,23837,1958-12-06,86510000,927.099,2
6915,23838,1958-12-07,86510000,710.3194,2
6916,23839,1958-12-08,86510000,572.6434,2
6917,23840,1958-12-09,86510000,772.9164,2
6918,23841,1958-12-10,86510000,751.8154,2
6919,23842,1958-12-11,86510000,896.8673,2
6920,23843,1958-12-12,86510000,1902.4098,2
6921,23844,1958-12-13,86510000,1108.6321,2
6922,23845,1958-12-14,86510000,837.6169,2
6923,23846,1958-12-15,86510000,1297.9938,2
6924,23847,1958-12-16,86510000,776.4561,2
6925,23848,1958-12-17,86510000,597.9468,2
6926,23849,1958-12-18,86510000,572.6434,2
6927,23850,1958-12-19,86510000,1279.0503,2
6928,23851,1958-12-20,86510000,934.7196,2
6929,23852,1958-12-21,86510000,794.2512,2
6930,23853,1958-12-22,86510000,639.9955,2
6931,23854,1958-12-23,86510000,538.5717,2
6932,23855,1958-12-24,86510000,430.2212,2
6933,23856,1958-12-25,86510000,367.262,2
6934,23857,1958-12-26,86510000,295.3102,2
6935,23858,1958-12-27,86510000,259.804,2
6936,23859,1958-12-28,86510000,245.2809,2
6937,23860,1958-12-29,86510000,235.8302,2
6938,23861,1958-12-30,86510000,222.0013,2
6939,23862,1958-12-31,86510000,213.0135,2
6940,23801,1959-01-01,86510000,204.2108,2
6941,23802,1959-01-02,86510000,254.9167,2
6942,23803,1959-01-03,86510000,217.4843,2
6943,23804,1959-01-04,86510000,199.8789,2
6944,23805,1959-01-05,86510000,213.0135,2
6945,23806,1959-01-06,86510000,197.7303,2
6946,23807,1959-01-07,86510000,195.5933,2
6947,23808,1959-01-08,86510000,191.4224,2
6948,23809,1959-01-09,86510000,376.0668,2
6949,23810,1959-01-10,86510000,335.8673,2
6950,23811,1959-01-11,86510000,279.8157,2
6951,23812,1959-01-12,86510000,235.8302,2
6952,23813,1959-01-13,86510000,191.4224,2
6953,23814,1959-01-14,86510000,199.8789,2
6954,23815,1959-01-15,86510000,254.9167,2
6955,23816,1959-01-16,86510000,222.0013,2
6956,23817,1959-01-17,86510000,222.0013,2
6957,23818,1959-01-18,86510000,594.7599,2
6958,23819,1959-01-19,86510000,338.6636,2
6959,23820,1959-01-20,86510000,240.5324,2
6960,23821,1959-01-21,86510000,210.7954,2
6961,23822,1959-01-22,86510000,193.4679,2
6962,23823,1959-01-23,86510000,193.4679,2
6963,23824,1959-01-24,86510000,213.0135,2
6964,23825,1959-01-25,86510000,195.5933,2
6965,23826,1959-01-26,86510000,187.0622,2
6966,23827,1959-01-27,86510000,178.4644,2
6967,23828,1959-01-28,86510000,165.8771,2
6968,23829,1959-01-29,86510000,167.949,2
6969,23830,1959-01-30,86510000,191.4224,2
6970,23831,1959-01-31,86510000,199.8789,2
6971,23773,1959-02-01,86510000,195.5933,2
6972,23774,1959-02-02,86510000,187.0622,2
6973,23775,1959-02-03,86510000,182.7428,2
6974,23776,1959-02-04,86510000,174.2272,2
6975,23777,1959-02-05,86510000,170.0314,2
6976,23778,1959-02-06,86510000,163.8156,2
6977,23779,1959-02-07,86510000,151.6674,2
6978,23780,1959-02-08,86510000,147.7027,2
6979,23781,1959-02-09,86510000,143.7806,2
6980,23782,1959-02-10,86510000,139.9015,2
6981,23783,1959-02-11,86510000,195.5933,2
6982,23784,1959-02-12,86510000,696.6981,2
6983,23785,1959-02-13,86510000,636.7203,2
6984,23786,1959-02-14,86510000,550.8643,2
6985,23787,1959-02-15,86510000,481.7138,2
6986,23788,1959-02-16,86510000,427.4292,2
6987,23789,1959-02-17,86510000,344.2908,2
6988,23790,1959-02-18,86510000,279.8157,2
6989,23791,1959-02-19,86510000,242.9009,2
6990,23792,1959-02-20,86510000,224.2772,2
6991,23793,1959-02-21,86510000,215.2431,2
6992,23794,1959-02-22,86510000,217.4843,2
6993,23795,1959-02-23,86510000,259.804,2
6994,23796,1959-02-24,86510000,300.5676,2
6995,23797,1959-02-25,86510000,349.9643,2
6996,23798,1959-02-26,86510000,333.0826,2
6997,23799,1959-02-27,86510000,264.7375,2
6998,23800,1959-02-28,86510000,231.1743,2
6999,23742,1959-03-01,86510000,208.589,2
7000,23743,1959-03-02,86510000,195.5933,2
7001,23744,1959-03-03,86510000,187.0622,2
7002,23745,1959-03-04,86510000,174.2272,2
7003,23746,1959-03-05,86510000,170.0314,2
7004,23747,1959-03-06,86510000,163.8156,2
7005,23748,1959-03-07,86510000,157.6941,2
7006,23749,1959-03-08,86510000,149.6797,2
7007,23750,1959-03-09,86510000,143.7806,2
7008,23751,1959-03-10,86510000,141.8357,2
7009,23752,1959-03-11,86510000,136.0655,2
7010,23753,1959-03-12,86510000,134.1637,2
7011,23754,1959-03-13,86510000,210.7955,2
7012,23755,1959-03-14,86510000,240.5324,2
7013,23756,1959-03-15,86510000,217.4843,2
7014,23757,1959-03-16,86510000,269.7173,2
7015,23758,1959-03-17,86510000,741.3529,2
7016,23759,1959-03-18,86510000,1272.7642,2
7017,23760,1959-03-19,86510000,751.8154,2
7018,23761,1959-03-20,86510000,416.3345,2
7019,23762,1959-03-21,86510000,308.5403,2
7020,23763,1959-03-22,86510000,259.804,2
7021,23764,1959-03-23,86510000,222.0013,2
7022,23765,1959-03-24,86510000,210.7955,2
7023,23766,1959-03-25,86510000,195.5933,2
7024,23767,1959-03-26,86510000,191.354,2
7025,23768,1959-03-27,86510000,182.7428,2
7026,23769,1959-03-28,86510000,174.2272,2
7027,23770,1959-03-29,86510000,172.1241,2
7028,23771,1959-03-30,86510000,163.8156,2
7029,23772,1959-03-31,86510000,161.7646,2
7030,23712,1959-04-01,86510000,159.7241,2
7031,23713,1959-04-02,86510000,153.6657,2
7032,23714,1959-04-03,86510000,153.6657,2
7033,23715,1959-04-04,86510000,149.6797,2
7034,23716,1959-04-05,86510000,170.0314,2
7035,23717,1959-04-06,86510000,523.3628,2
7036,23718,1959-04-07,86510000,744.8339,2
7037,23719,1959-04-08,86510000,585.2402,2
7038,23720,1959-04-09,86510000,487.5787,2
7039,23721,1959-04-10,86510000,464.2905,2
7040,23722,1959-04-11,86510000,349.9643,2
7041,23723,1959-04-12,86510000,305.8711,2
7042,23724,1959-04-13,86510000,272.2246,2
7043,23725,1959-04-14,86510000,254.9167,2
7044,23726,1959-04-15,86510000,226.5647,2
7045,23727,1959-04-16,86510000,217.4843,2
7046,23728,1959-04-17,86510000,226.5647,2
7047,23729,1959-04-18,86510000,287.511,2
7048,23730,1959-04-19,86510000,284.9343,2
7049,23731,1959-04-20,86510000,295.3102,2
7050,23732,1959-04-21,86510000,815.8185,2
7051,23733,1959-04-22,86510000,874.4581,2
7052,23734,1959-04-23,86510000,597.9468,2
7053,23735,1959-04-24,86510000,505.3437,2
7054,23736,1959-04-25,86510000,744.8339,2
7055,23737,1959-04-26,86510000,3226.3743,2
7056,23738,1959-04-27,86510000,2409.5842,2
7057,23739,1959-04-28,86510000,1362.062,2
7058,23740,1959-04-29,86510000,815.8185,2
7059,23741,1959-04-30,86510000,623.6873,2
7060,23681,1959-05-01,86510000,505.3437,2
7061,23682,1959-05-02,86510000,379.0248,2
7062,23683,1959-05-03,86510000,300.5676,2
7063,23684,1959-05-04,86510000,413.5791,2
7064,23685,1959-05-05,86510000,700.0935,2
7065,23686,1959-05-06,86510000,541.6344,2
7066,23687,1959-05-07,86510000,487.5787,2
7067,23688,1959-05-08,86510000,327.5479,2
7068,23689,1959-05-09,86510000,361.4499,2
7069,23690,1959-05-10,86510000,387.9683,2
7070,23691,1959-05-11,86510000,254.9167,2
7071,23692,1959-05-12,86510000,235.8302,2
7072,23693,1959-05-13,86510000,224.2772,2
7073,23694,1959-05-14,86510000,217.4843,2
7074,23695,1959-05-15,86510000,213.0135,2
7075,23696,1959-05-16,86510000,199.8789,2
7076,23697,1959-05-17,86510000,191.354,2
7077,23698,1959-05-18,86510000,231.1743,2
7078,23699,1959-05-19,86510000,1255.3492,2
7079,23700,1959-05-20,86510000,934.7197,2
7080,23701,1959-05-21,86510000,689.9272,2
7081,23702,1959-05-22,86510000,741.3529,2
7082,23703,1959-05-23,86510000,823.059,2
7083,23704,1959-05-24,86510000,623.6873,2
7084,23705,1959-05-25,86510000,458.5401,2
7085,23706,1959-05-26,86510000,403.1051,2
7086,23707,1959-05-27,86510000,349.9643,2
7087,23708,1959-05-28,86510000,305.8711,2
7088,23709,1959-05-29,86510000,287.5109,2
7089,23710,1959-05-30,86510000,245.2809,2
7090,23711,1959-05-31,86510000,231.1743,2
7091,23651,1959-06-01,86510000,226.5647,2
7092,23652,1959-06-02,86510000,219.737,2
7093,23653,1959-06-03,86510000,213.0135,2
7094,23654,1959-06-04,86510000,206.3941,2
7095,23655,1959-06-05,86510000,199.8789,2
7096,23656,1959-06-06,86510000,217.4843,2
7097,23657,1959-06-07,86510000,330.3094,2
7098,23658,1959-06-08,86510000,367.262,2
7099,23659,1959-06-09,86510000,305.8711,2
7100,23660,1959-06-10,86510000,247.6725,2
7101,23661,1959-06-11,86510000,222.0013,2
7102,23662,1959-06-12,86510000,208.589,2
7103,23663,1959-06-13,86510000,202.0391,2
7104,23664,1959-06-14,86510000,195.5933,2
7105,23665,1959-06-15,86510000,191.354,2
7106,23666,1959-06-16,86510000,189.2372,2
7107,23667,1959-06-17,86510000,184.8974,2
7108,23668,1959-06-18,86510000,182.7428,2
7109,23669,1959-06-19,86510000,178.4644,2
7110,23670,1959-06-20,86510000,174.2272,2
7111,23671,1959-06-21,86510000,379.0248,2
7112,23672,1959-06-22,86510000,6668.8213,2
7113,23673,1959-06-23,86510000,4027.8462,2
7114,23674,1959-06-24,86510000,1580.031,2
7115,23675,1959-06-25,86510000,1072.468,2
7116,23676,1959-06-26,86510000,669.5669,2
7117,23677,1959-06-27,86510000,998.9039,2
7118,23678,1959-06-28,86510000,990.8566,2
7119,23679,1959-06-29,86510000,662.6879,2
7120,23680,1959-06-30,86510000,509.1772,2
7121,23620,1959-07-01,86510000,422.5146,2
7122,23621,1959-07-02,86510000,395.6287,2
7123,23622,1959-07-03,86510000,359.4226,2
7124,23623,1959-07-04,86510000,293.3141,2
7125,23624,1959-07-05,86510000,324.5221,2
7126,23625,1959-07-06,86510000,416.8918,2
7127,23626,1959-07-07,86510000,382.5502,2
7128,23627,1959-07-08,86510000,314.7951,2
7129,23628,1959-07-09,86510000,329.4267,2
7130,23629,1959-07-10,86510000,379.9541,2
7131,23630,1959-07-11,86510000,322.0801,2
7132,23631,1959-07-12,86510000,279.3085,2
7133,23632,1959-07-13,86510000,249.8455,2
7134,23633,1959-07-14,86510000,230.1702,2
7135,23634,1959-07-15,86510000,206.9458,2
7136,23635,1959-07-16,86510000,194.668,2
7137,23636,1959-07-17,86510000,190.6376,2
7138,23637,1959-07-18,86510000,190.6376,2
7139,23638,1959-07-19,86510000,184.6509,2
7140,23639,1959-07-20,86510000,174.8314,2
7141,23640,1959-07-21,86510000,170.9596,2
7142,23641,1959-07-22,86510000,167.1201,2
7143,23642,1959-07-23,86510000,163.3131,2
7144,23643,1959-07-24,86510000,163.3131,2
7145,23644,1959-07-25,86510000,155.7971,2
7146,23645,1959-07-26,86510000,155.7971,2
7147,23646,1959-07-27,86510000,151.4023,2
7148,23647,1959-07-28,86510000,144.4543,2
7149,23648,1959-07-29,86510000,139.9211,2
7150,23649,1959-07-30,86510000,137.6841,2
7151,23650,1959-07-31,86510000,133.2688,2
7152,23589,1959-08-01,86510000,133.2688,2
7153,23590,1959-08-02,86510000,190.6376,2
7154,23591,1959-08-03,86510000,329.4267,2
7155,23592,1959-08-04,86510000,272.4015,2
7156,23593,1959-08-05,86510000,198.7296,2
7157,23594,1959-08-06,86510000,190.6376,2
7158,23595,1959-08-07,86510000,184.6509,2
7159,23596,1959-08-08,86510000,182.6711,2
7160,23597,1959-08-09,86510000,178.7353,2
7161,23598,1959-08-10,86510000,178.7353,2
7162,23599,1959-08-11,86510000,174.8314,2
7163,23600,1959-08-12,86510000,170.9596,2
7164,23601,1959-08-13,86510000,170.9596,2
7165,23602,1959-08-14,86510000,683.4083,2
7166,23603,1959-08-15,86510000,2464.5916,2
7167,23604,1959-08-16,86510000,1653.6173,2
7168,23605,1959-08-17,86510000,722.0402,2
7169,23606,1959-08-18,86510000,416.8918,2
7170,23607,1959-08-19,86510000,329.4267,2
7171,23608,1959-08-20,86510000,302.7916,2
7172,23609,1959-08-21,86510000,241.027,2
7173,23610,1959-08-22,86510000,211.1,2
7174,23611,1959-08-23,86510000,194.668,2
7175,23612,1959-08-24,86510000,194.668,2
7176,23613,1959-08-25,86510000,194.668,2
7177,23614,1959-08-26,86510000,215.2848,2
7178,23615,1959-08-27,86510000,288.6173,2
7179,23616,1959-08-28,86510000,1849.88,2
7180,23617,1959-08-29,86510000,2906.7031,2
7181,23618,1959-08-30,86510000,1721.5193,2
7182,23619,1959-08-31,86510000,974.8386,2
7183,23559,1959-09-01,86510000,768.7598,2
7184,23560,1959-09-02,86510000,812.8956,2
7185,23561,1959-09-03,86510000,1023.1979,2
7186,23562,1959-09-04,86510000,754.2627,2
7187,23563,1959-09-05,86510000,540.5093,2
7188,23564,1959-09-06,86510000,422.5146,2
7189,23565,1959-09-07,86510000,367.0723,2
7190,23566,1959-09-08,86510000,305.1785,2
7191,23567,1959-09-09,86510000,272.4015,2
7192,23568,1959-09-10,86510000,256.5362,2
7193,23569,1959-09-11,86510000,428.2873,2
7194,23570,1959-09-12,86510000,1395.8887,2
7195,23571,1959-09-13,86510000,1699.941,2
7196,23572,1959-09-14,86510000,947.0533,2
7197,23573,1959-09-15,86510000,499.9208,2
7198,23574,1959-09-16,86510000,448.7321,2
7199,23575,1959-09-17,86510000,379.9541,2
7200,23576,1959-09-18,86510000,331.8892,2
7201,23577,1959-09-19,86510000,286.2795,2
7202,23578,1959-09-20,86510000,256.5362,2
7203,23579,1959-09-21,86510000,245.4216,2
7204,23580,1959-09-22,86510000,475.5629,2
7205,23581,1959-09-23,86510000,1405.087,2
7206,23582,1959-09-24,86510000,1015.0745,2
7207,23583,1959-09-25,86510000,783.3646,2
7208,23584,1959-09-26,86510000,873.2308,2
7209,23585,1959-09-27,86510000,1754.1212,2
7210,23586,1959-09-28,86510000,1710.7146,2
7211,23587,1959-09-29,86510000,1260.7688,2
7212,23588,1959-09-30,86510000,747.0547,2
7213,23528,1959-10-01,86510000,537.3432,2
7214,23529,1959-10-02,86510000,428.2873,2
7215,23530,1959-10-03,86510000,359.4226,2
7216,23531,1959-10-04,86510000,324.5221,2
7217,23532,1959-10-05,86510000,300.4118,2
7218,23533,1959-10-06,86510000,272.4015,2
7219,23534,1959-10-07,86510000,236.662,2
7220,23535,1959-10-08,86510000,211.1,2
7221,23536,1959-10-09,86510000,198.7296,2
7222,23537,1959-10-10,86510000,186.6386,2
7223,23538,1959-10-11,86510000,190.6376,2
7224,23539,1959-10-12,86510000,1446.7715,2
7225,23540,1959-10-13,86510000,1625.4031,2
7226,23541,1959-10-14,86510000,850.4072,2
7227,23542,1959-10-15,86510000,566.0987,2
7228,23543,1959-10-16,86510000,761.4978,2
7229,23544,1959-10-17,86510000,518.5,2
7230,23545,1959-10-18,86510000,369.6354,2
7231,23546,1959-10-19,86510000,302.7916,2
7232,23547,1959-10-20,86510000,270.1134,2
7233,23548,1959-10-21,86510000,234.4906,2
7234,23549,1959-10-22,86510000,223.7456,2
7235,23550,1959-10-23,86510000,213.1886,2
7236,23551,1959-10-24,86510000,190.6376,2
7237,23552,1959-10-25,86510000,176.7794,2
7238,23553,1959-10-26,86510000,167.1201,2
7239,23554,1959-10-27,86510000,161.4218,2
7240,23555,1959-10-28,86510000,155.7971,2
7241,23556,1959-10-29,86510000,167.1201,2
7242,23557,1959-10-30,86510000,165.2125,2
7243,23558,1959-10-31,86510000,163.3131,2
7244,23498,1959-11-01,86510000,161.4218,2
7245,23499,1959-11-02,86510000,151.4023,2
7246,23500,1959-11-03,86510000,144.4543,2
7247,23501,1959-11-04,86510000,133.2688,2
7248,23502,1959-11-05,86510000,128.932,2
7249,23503,1959-11-06,86510000,126.7929,2
7250,23504,1959-11-07,86510000,122.5732,2
7251,23505,1959-11-08,86510000,120.4925,2
7252,23506,1959-11-09,86510000,112.3636,2
7253,23507,1959-11-10,86510000,112.3636,2
7254,23508,1959-11-11,86510000,108.4151,2
7255,23509,1959-11-12,86510000,106.4697,2
7256,23510,1959-11-13,86510000,106.4697,2
7257,23511,1959-11-14,86510000,104.5434,2
7258,23512,1959-11-15,86510000,102.6364,2
7259,23513,1959-11-16,86510000,102.6364,2
7260,23514,1959-11-17,86510000,100.7485,2
7261,23515,1959-11-18,86510000,98.8796,2
7262,23516,1959-11-19,86510000,95.1992,2
7263,23517,1959-11-20,86510000,93.3875,2
7264,23518,1959-11-21,86510000,93.3875,2
7265,23519,1959-11-22,86510000,93.3875,2
7266,23520,1959-11-23,86510000,89.821,2
7267,23521,1959-11-24,86510000,89.821,2
7268,23522,1959-11-25,86510000,89.821,2
7269,23523,1959-11-26,86510000,89.821,2
7270,23524,1959-11-27,86510000,89.821,2
7271,23525,1959-11-28,86510000,89.821,2
7272,23526,1959-11-29,86510000,89.821,2
7273,23527,1959-11-30,86510000,77.9318,2
7274,23467,1959-12-01,86510000,66.9569,2
7275,23468,1959-12-02,86510000,58.2682,2
7276,23469,1959-12-03,86510000,51.5277,2
7277,23470,1959-12-04,86510000,55.5177,2
7278,23471,1959-12-05,86510000,56.8839,2
7279,23472,1959-12-06,86510000,61.0913,2
7280,23473,1959-12-07,86510000,126.7929,2
7281,23474,1959-12-08,86510000,249.8455,2
7282,23475,1959-12-09,86510000,324.5221,2
7283,23476,1959-12-10,86510000,288.6173,2
7284,23477,1959-12-11,86510000,219.5001,2
7285,23478,1959-12-12,86510000,182.6711,2
7286,23479,1959-12-13,86510000,182.6711,2
7287,23480,1959-12-14,86510000,172.8915,2
7288,23481,1959-12-15,86510000,139.9211,2
7289,23482,1959-12-16,86510000,124.6733,2
7290,23483,1959-12-17,86510000,118.4312,2
7291,23484,1959-12-18,86510000,104.5434,2
7292,23485,1959-12-19,86510000,89.821,2
7293,23486,1959-12-20,86510000,86.33,2
7294,23487,1959-12-21,86510000,77.9318,2
7295,23488,1959-12-22,86510000,81.2348,2
7296,23489,1959-12-23,86510000,79.574,2
7297,23490,1959-12-24,86510000,88.0661,2
7298,23491,1959-12-25,86510000,95.1992,2
7299,23492,1959-12-26,86510000,89.821,2
